 5.490,4848,1416,1387,0,0,0,0,0,0,567,171,164,0,0,0,0,0,0,1307,374,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3bvb
 5.660,5931,1626,1742,0,0,8,0,0,0,1609,455,476,0,0,3,0,0,0,1290,358,384,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2aod
 5.670,5468,1529,1627,0,0,1,0,0,0,618,159,178,0,0,0,0,0,0,712,202,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,109,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2pqz
 5.680,4465,1316,1377,0,0,3,0,0,0,1018,316,334,0,0,3,0,0,0,1011,287,309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1gnn
 5.700,5809,1588,1695,0,0,8,0,0,0,1618,451,469,0,0,4,0,0,0,1303,357,383,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2avm
 5.850,5788,1646,1738,0,0,5,0,0,0,911,251,266,0,0,2,0,0,0,1068,301,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,108,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2r3t
 6.000,5395,1519,1622,0,0,5,0,0,0,955,261,278,0,0,1,0,0,0,714,201,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2r43
 6.050,4479,1248,1298,0,0,6,0,0,0,958,262,282,0,0,2,0,0,0,739,201,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,100,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3bgb
 6.110,5389,1494,1609,0,0,3,0,0,0,616,159,179,0,0,0,0,0,0,725,191,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,102,116,0,0,0,0,0,0,381,101,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2qnq
 6.120,6146,1744,1838,0,0,1,0,0,0,1018,295,296,0,0,1,0,0,0,935,252,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2fgv
 6.250,4479,1296,1405,0,0,1,0,0,0,997,300,322,0,0,2,0,0,0,1026,290,323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1gnm
 6.280,5732,1591,1717,0,0,7,0,0,0,1636,465,496,0,0,3,0,0,0,1282,362,387,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2aog
 6.340,5205,1471,1529,0,0,0,0,0,0,681,190,201,0,0,1,0,0,0,754,205,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1bdq
 6.370,5129,1458,1558,0,0,1,0,0,0,817,226,233,0,0,1,0,0,0,811,230,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1hbv
 6.410,5526,1532,1657,0,0,3,0,0,0,622,166,181,0,0,0,0,0,0,721,198,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,108,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,73,82,0,0,0,0,0,0,2qnp
 6.520,5786,1642,1614,0,0,12,0,0,0,1618,471,458,0,0,6,0,0,0,1294,370,366,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3bva
 6.570,5495,1536,1635,0,0,1,0,0,0,971,264,282,0,0,0,0,0,0,722,201,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2pwc
 6.590,5889,1697,1863,0,0,7,0,0,0,778,231,242,0,0,2,0,0,0,1202,336,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1izi
 6.590,5993,1682,1767,0,0,6,0,0,0,954,260,276,0,0,2,0,0,0,1108,308,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,110,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2pwr
 6.820,5393,1580,1649,0,0,1,0,0,0,559,162,164,0,0,0,0,0,0,736,206,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2pym
 6.860,4770,1320,1437,0,0,4,0,0,0,531,150,164,0,0,0,0,0,0,690,191,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3aid
 6.890,5497,1546,1661,0,0,3,0,0,0,975,267,285,0,0,1,0,0,0,725,201,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,109,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2r3w
 6.920,6254,1742,1938,0,0,3,0,0,0,694,193,223,0,0,0,0,0,0,898,249,283,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1k6v
 6.920,6392,1795,1898,0,0,4,0,0,0,750,207,227,0,0,1,0,0,0,1244,336,369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2uy0
 6.920,4868,1385,1379,0,0,4,0,0,0,1148,343,330,0,0,3,0,0,0,1079,307,307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a9m
 6.950,5361,1476,1583,0,0,2,0,0,0,675,191,201,0,0,1,0,0,0,766,209,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1tcx
 7.150,6101,1711,1819,0,0,5,0,0,0,922,252,263,0,0,2,0,0,0,1069,297,323,0,0,0,0,0,0,828,228,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,107,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2qnn
 7.170,5964,1676,1856,0,0,2,0,0,0,989,284,305,0,0,1,0,0,0,901,244,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3el4
 7.180,5546,1582,1648,0,0,15,0,0,0,566,162,165,0,0,3,0,0,0,760,210,224,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2q63
 7.240,4222,1177,1259,0,0,2,0,0,0,540,156,161,0,0,0,0,0,0,1139,302,346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2psv
 7.260,5221,1423,1539,0,0,4,0,0,0,601,162,172,0,0,0,0,0,0,1002,262,289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1mrx
 7.280,4752,1320,1405,0,0,3,0,0,0,376,111,115,0,0,0,0,0,0,766,206,236,0,0,0,0,0,0,1077,297,306,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,368,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2qhz
 7.300,5301,1474,1566,0,0,4,0,0,0,385,112,118,0,0,0,0,0,0,1256,347,373,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,103,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2qi1
 7.360,6075,1703,1887,0,0,3,0,0,0,699,191,225,0,0,0,0,0,0,903,247,282,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1k6p
 7.380,5425,1504,1608,0,0,4,0,0,0,389,114,120,0,0,0,0,0,0,926,252,275,0,0,1,0,0,0,192,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,99,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2qi0
 7.400,5677,1596,1668,0,0,5,0,0,0,1066,293,314,0,0,1,0,0,0,894,245,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,24,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2bpy
 7.440,5813,1659,1749,0,0,4,0,0,0,926,254,278,0,0,2,0,0,0,1080,300,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,106,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2r38
 7.460,6628,1868,2079,0,0,6,0,0,0,865,244,271,0,0,2,0,0,0,1014,286,327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,26,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4cpr
 7.480,5877,1647,1819,0,0,3,0,0,0,792,221,254,0,0,0,0,0,0,717,203,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1k6c
 7.480,6210,1700,1835,0,0,11,0,0,0,1039,284,303,0,0,3,0,0,0,1249,338,374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1iiq
 7.480,4679,1300,1392,0,0,3,0,0,0,556,161,165,0,0,0,0,0,0,938,255,289,0,0,0,0,0,0,515,143,152,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,373,98,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2qhy
 7.500,6438,1820,1994,0,0,7,0,0,0,859,248,272,0,0,1,0,0,0,1026,289,328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,22,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4cpw
 7.510,5274,1475,1572,0,0,4,0,0,0,390,111,118,0,0,0,0,0,0,1629,445,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4hdp
 7.570,6012,1693,1796,0,0,2,0,0,0,821,228,252,0,0,0,0,0,0,738,202,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2avs
 7.570,5494,1587,1641,0,0,1,0,0,0,560,163,165,0,0,0,0,0,0,751,214,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,49,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2pyn
 7.620,6030,1682,1880,0,0,3,0,0,0,789,220,255,0,0,0,0,0,0,712,201,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1k6t
 7.620,6085,1705,1817,0,0,9,0,0,0,1489,426,439,0,0,5,0,0,0,1278,358,386,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2aoe
 7.620,4663,1303,1396,0,0,5,0,0,0,541,154,162,0,0,0,0,0,0,1098,293,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2psu
 7.670,5600,1553,1656,0,0,5,0,0,0,814,224,238,0,0,1,0,0,0,896,242,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2bpv
 7.700,6095,1739,1864,0,0,0,0,0,0,367,111,119,0,0,0,0,0,0,912,243,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1mes
 7.700,4637,1272,1375,0,0,1,0,0,0,393,111,120,0,0,0,0,0,0,977,262,295,0,0,0,0,0,0,185,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3th9
 7.700,4517,1289,1340,0,0,3,0,0,0,982,301,289,0,0,3,0,0,0,1014,287,309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1gno
 7.700,6474,1826,2005,0,0,8,0,0,0,953,276,294,0,0,2,0,0,0,1031,285,327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4cpt
 7.700,6206,1723,1835,0,0,12,0,0,0,825,230,241,0,0,3,0,0,0,1275,349,373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1izh
 7.720,5807,1632,1719,0,0,5,0,0,0,398,116,122,0,0,0,0,0,0,1183,322,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,55,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ajv
 7.720,5600,1592,1767,0,0,1,0,0,0,566,159,174,0,0,0,0,0,0,752,207,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3el5
 7.740,5255,1501,1601,0,0,0,0,0,0,656,194,202,0,0,0,0,0,0,751,203,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1sbg
 7.770,4952,1364,1456,0,0,3,0,0,0,578,166,166,0,0,1,0,0,0,1320,360,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3cyw
 7.800,6619,1878,2037,0,0,7,0,0,0,842,236,252,0,0,1,0,0,0,1027,288,326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2wl0
 7.820,5447,1486,1644,0,0,0,0,0,0,330,94,100,0,0,1,0,0,0,926,251,267,0,0,1,0,0,0,421,118,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,45,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2o4n
 7.850,6927,1944,2169,0,0,2,0,0,0,1220,351,375,0,0,0,0,0,0,1065,294,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2fle
 7.850,5070,1414,1516,0,0,2,0,0,0,393,114,121,0,0,0,0,0,0,1165,325,350,0,0,0,0,0,0,164,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,53,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4mc1
 7.850,6028,1684,1764,0,0,7,0,0,0,1478,411,425,0,0,3,0,0,0,1430,397,428,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a94
 7.910,5909,1640,1781,0,0,0,0,0,0,379,114,123,0,0,0,0,0,0,970,257,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ajx
 7.920,6846,1920,2132,0,0,14,0,0,0,757,222,249,0,0,2,0,0,0,987,280,313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4a6c
 7.920,5666,1569,1673,0,0,3,0,0,0,1136,318,339,0,0,2,0,0,0,1329,364,395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b6j
 7.960,7079,2080,2128,0,0,40,0,0,0,953,292,292,0,0,5,0,0,0,1568,452,472,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2p3a
 7.960,6179,1767,1915,0,0,0,0,0,0,703,202,219,0,0,1,0,0,0,704,189,204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1hvh
